Trafikkregistreringspunkt,Vegreferanse,Navn,Felt,Til,Dato,Dag,Måned,Fra tidspunkt,Til tidspunkt,Trafikkmengde,Gyldige passeringer,Dekningsgrad,Gjennomsnittshastighet,85-fraktil,Hour,DayOfWeek,IsWeekend,DayNumber,DayOfMonth,Season
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 00:00:00+00:00,2020-01-01,Onsdag,Januar,00:00:00,01:00:00,58.0,58.0,1.0,73.0,78.6,0,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 01:00:00+00:00,2020-01-01,Onsdag,Januar,01:00:00,02:00:00,50.0,50.0,1.0,75.0,83.5,1,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 02:00:00+00:00,2020-01-01,Onsdag,Januar,02:00:00,03:00:00,50.0,50.0,1.0,75.6,86.0,2,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 03:00:00+00:00,2020-01-01,Onsdag,Januar,03:00:00,04:00:00,21.0,21.0,1.0,77.8,90.8,3,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 04:00:00+00:00,2020-01-01,Onsdag,Januar,04:00:00,05:00:00,11.0,11.0,1.0,79.5,93.3,4,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 05:00:00+00:00,2020-01-01,Onsdag,Januar,05:00:00,06:00:00,8.0,8.0,1.0,75.3,87.1,5,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 06:00:00+00:00,2020-01-01,Onsdag,Januar,06:00:00,07:00:00,10.0,10.0,1.0,78.1,90.3,6,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 07:00:00+00:00,2020-01-01,Onsdag,Januar,07:00:00,08:00:00,10.0,10.0,1.0,74.2,81.3,7,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 08:00:00+00:00,2020-01-01,Onsdag,Januar,08:00:00,09:00:00,11.0,11.0,1.0,76.4,79.5,8,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 09:00:00+00:00,2020-01-01,Onsdag,Januar,09:00:00,10:00:00,10.0,10.0,1.0,72.4,81.6,9,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 10:00:00+00:00,2020-01-01,Onsdag,Januar,10:00:00,11:00:00,16.0,16.0,1.0,75.9,80.1,10,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 11:00:00+00:00,2020-01-01,Onsdag,Januar,11:00:00,12:00:00,38.0,38.0,1.0,71.1,77.6,11,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 12:00:00+00:00,2020-01-01,Onsdag,Januar,12:00:00,13:00:00,88.0,88.0,1.0,74.7,82.6,12,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 13:00:00+00:00,2020-01-01,Onsdag,Januar,13:00:00,14:00:00,99.0,99.0,1.0,75.3,84.0,13,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 14:00:00+00:00,2020-01-01,Onsdag,Januar,14:00:00,15:00:00,145.0,145.0,1.0,75.0,82.1,14,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 15:00:00+00:00,2020-01-01,Onsdag,Januar,15:00:00,16:00:00,134.0,134.0,1.0,74.2,80.3,15,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 16:00:00+00:00,2020-01-01,Onsdag,Januar,16:00:00,17:00:00,161.0,161.0,1.0,72.1,79.1,16,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 17:00:00+00:00,2020-01-01,Onsdag,Januar,17:00:00,18:00:00,145.0,145.0,1.0,72.2,79.6,17,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 18:00:00+00:00,2020-01-01,Onsdag,Januar,18:00:00,19:00:00,118.0,118.0,1.0,73.5,81.2,18,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 19:00:00+00:00,2020-01-01,Onsdag,Januar,19:00:00,20:00:00,95.0,95.0,1.0,72.4,79.4,19,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 20:00:00+00:00,2020-01-01,Onsdag,Januar,20:00:00,21:00:00,73.0,73.0,1.0,74.6,82.7,20,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 21:00:00+00:00,2020-01-01,Onsdag,Januar,21:00:00,22:00:00,65.0,65.0,1.0,73.1,80.0,21,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 22:00:00+00:00,2020-01-01,Onsdag,Januar,22:00:00,23:00:00,58.0,58.0,1.0,73.5,80.4,22,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-01 23:00:00+00:00,2020-01-01,Onsdag,Januar,23:00:00,00:00:00,40.0,40.0,1.0,76.8,87.3,23,2,0,1,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 00:00:00+00:00,2020-01-02,Torsdag,Januar,00:00:00,01:00:00,14.0,14.0,1.0,69.9,93.9,0,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 01:00:00+00:00,2020-01-02,Torsdag,Januar,01:00:00,02:00:00,6.0,6.0,1.0,64.2,77.0,1,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 02:00:00+00:00,2020-01-02,Torsdag,Januar,02:00:00,03:00:00,6.333333333333333,,,72.1,,2,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 03:00:00+00:00,2020-01-02,Torsdag,Januar,03:00:00,04:00:00,6.666666666666667,,,72.1,,3,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 04:00:00+00:00,2020-01-02,Torsdag,Januar,04:00:00,05:00:00,7.0,7.0,1.0,71.6,78.5,4,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 05:00:00+00:00,2020-01-02,Torsdag,Januar,05:00:00,06:00:00,31.0,31.0,1.0,73.7,86.8,5,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 06:00:00+00:00,2020-01-02,Torsdag,Januar,06:00:00,07:00:00,58.0,58.0,1.0,74.4,78.8,6,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 07:00:00+00:00,2020-01-02,Torsdag,Januar,07:00:00,08:00:00,150.0,150.0,1.0,72.7,80.8,7,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 08:00:00+00:00,2020-01-02,Torsdag,Januar,08:00:00,09:00:00,103.0,103.0,1.0,72.0,79.9,8,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 09:00:00+00:00,2020-01-02,Torsdag,Januar,09:00:00,10:00:00,112.0,112.0,1.0,70.7,77.4,9,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 10:00:00+00:00,2020-01-02,Torsdag,Januar,10:00:00,11:00:00,123.0,123.0,1.0,71.8,79.6,10,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 11:00:00+00:00,2020-01-02,Torsdag,Januar,11:00:00,12:00:00,155.0,155.0,1.0,69.4,77.3,11,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 12:00:00+00:00,2020-01-02,Torsdag,Januar,12:00:00,13:00:00,184.0,184.0,1.0,71.6,79.1,12,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 13:00:00+00:00,2020-01-02,Torsdag,Januar,13:00:00,14:00:00,202.0,202.0,1.0,71.7,78.0,13,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 14:00:00+00:00,2020-01-02,Torsdag,Januar,14:00:00,15:00:00,246.0,246.0,1.0,71.1,78.5,14,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 15:00:00+00:00,2020-01-02,Torsdag,Januar,15:00:00,16:00:00,539.0,539.0,1.0,68.0,76.5,15,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 16:00:00+00:00,2020-01-02,Torsdag,Januar,16:00:00,17:00:00,419.0,419.0,1.0,68.5,76.4,16,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 17:00:00+00:00,2020-01-02,Torsdag,Januar,17:00:00,18:00:00,226.0,226.0,1.0,71.7,79.2,17,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 18:00:00+00:00,2020-01-02,Torsdag,Januar,18:00:00,19:00:00,190.0,190.0,1.0,72.1,79.1,18,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 19:00:00+00:00,2020-01-02,Torsdag,Januar,19:00:00,20:00:00,151.0,151.0,1.0,71.4,79.3,19,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 20:00:00+00:00,2020-01-02,Torsdag,Januar,20:00:00,21:00:00,112.0,112.0,1.0,72.5,80.0,20,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 21:00:00+00:00,2020-01-02,Torsdag,Januar,21:00:00,22:00:00,122.0,122.0,1.0,73.1,79.0,21,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 22:00:00+00:00,2020-01-02,Torsdag,Januar,22:00:00,23:00:00,57.0,57.0,1.0,76.5,83.9,22,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-02 23:00:00+00:00,2020-01-02,Torsdag,Januar,23:00:00,00:00:00,38.0,38.0,1.0,78.8,91.4,23,3,0,2,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 00:00:00+00:00,2020-01-03,Fredag,Januar,00:00:00,01:00:00,18.0,18.0,1.0,67.0,79.2,0,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 01:00:00+00:00,2020-01-03,Fredag,Januar,01:00:00,02:00:00,8.0,8.0,1.0,74.6,80.0,1,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 02:00:00+00:00,2020-01-03,Fredag,Januar,02:00:00,03:00:00,12.0,12.0,1.0,76.9,85.3,2,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 03:00:00+00:00,2020-01-03,Fredag,Januar,03:00:00,04:00:00,8.0,8.0,1.0,72.5,91.0,3,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 04:00:00+00:00,2020-01-03,Fredag,Januar,04:00:00,05:00:00,9.0,9.0,1.0,73.6,82.2,4,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 05:00:00+00:00,2020-01-03,Fredag,Januar,05:00:00,06:00:00,28.0,28.0,1.0,68.1,79.1,5,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 06:00:00+00:00,2020-01-03,Fredag,Januar,06:00:00,07:00:00,53.0,53.0,1.0,62.0,69.8,6,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 07:00:00+00:00,2020-01-03,Fredag,Januar,07:00:00,08:00:00,144.0,144.0,1.0,65.1,73.4,7,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 08:00:00+00:00,2020-01-03,Fredag,Januar,08:00:00,09:00:00,115.0,115.0,1.0,64.7,74.2,8,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 09:00:00+00:00,2020-01-03,Fredag,Januar,09:00:00,10:00:00,102.0,102.0,1.0,66.3,74.6,9,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 10:00:00+00:00,2020-01-03,Fredag,Januar,10:00:00,11:00:00,123.0,123.0,1.0,60.0,70.1,10,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 11:00:00+00:00,2020-01-03,Fredag,Januar,11:00:00,12:00:00,141.0,141.0,1.0,61.4,71.4,11,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 12:00:00+00:00,2020-01-03,Fredag,Januar,12:00:00,13:00:00,145.0,145.0,1.0,64.5,72.1,12,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 13:00:00+00:00,2020-01-03,Fredag,Januar,13:00:00,14:00:00,210.0,210.0,1.0,63.7,71.8,13,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 14:00:00+00:00,2020-01-03,Fredag,Januar,14:00:00,15:00:00,270.0,270.0,1.0,59.8,70.7,14,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 15:00:00+00:00,2020-01-03,Fredag,Januar,15:00:00,16:00:00,470.0,470.0,1.0,56.0,63.9,15,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 16:00:00+00:00,2020-01-03,Fredag,Januar,16:00:00,17:00:00,388.0,388.0,1.0,60.2,66.3,16,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 17:00:00+00:00,2020-01-03,Fredag,Januar,17:00:00,18:00:00,210.0,210.0,1.0,60.8,68.1,17,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 18:00:00+00:00,2020-01-03,Fredag,Januar,18:00:00,19:00:00,160.0,160.0,1.0,56.9,67.4,18,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 19:00:00+00:00,2020-01-03,Fredag,Januar,19:00:00,20:00:00,123.0,123.0,1.0,62.5,70.7,19,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 20:00:00+00:00,2020-01-03,Fredag,Januar,20:00:00,21:00:00,94.0,94.0,1.0,60.6,68.6,20,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 21:00:00+00:00,2020-01-03,Fredag,Januar,21:00:00,22:00:00,59.0,59.0,1.0,58.1,68.1,21,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 22:00:00+00:00,2020-01-03,Fredag,Januar,22:00:00,23:00:00,73.0,73.0,1.0,58.4,67.8,22,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-03 23:00:00+00:00,2020-01-03,Fredag,Januar,23:00:00,00:00:00,52.0,52.0,1.0,63.0,70.1,23,4,0,3,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 00:00:00+00:00,2020-01-04,Lørdag,Januar,00:00:00,01:00:00,20.0,20.0,1.0,59.6,66.5,0,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 01:00:00+00:00,2020-01-04,Lørdag,Januar,01:00:00,02:00:00,17.0,17.0,1.0,53.9,65.8,1,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 02:00:00+00:00,2020-01-04,Lørdag,Januar,02:00:00,03:00:00,12.0,12.0,1.0,64.0,77.6,2,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 03:00:00+00:00,2020-01-04,Lørdag,Januar,03:00:00,04:00:00,6.0,6.0,1.0,63.6,76.2,3,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 04:00:00+00:00,2020-01-04,Lørdag,Januar,04:00:00,05:00:00,10.0,10.0,1.0,37.9,63.1,4,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 05:00:00+00:00,2020-01-04,Lørdag,Januar,05:00:00,06:00:00,17.0,16.0,0.9,50.8,66.9,5,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 06:00:00+00:00,2020-01-04,Lørdag,Januar,06:00:00,07:00:00,20.0,20.0,1.0,56.2,66.3,6,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 07:00:00+00:00,2020-01-04,Lørdag,Januar,07:00:00,08:00:00,15.0,15.0,1.0,59.5,68.6,7,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 08:00:00+00:00,2020-01-04,Lørdag,Januar,08:00:00,09:00:00,37.0,37.0,1.0,61.7,70.8,8,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 09:00:00+00:00,2020-01-04,Lørdag,Januar,09:00:00,10:00:00,48.0,48.0,1.0,62.7,72.3,9,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 10:00:00+00:00,2020-01-04,Lørdag,Januar,10:00:00,11:00:00,85.0,85.0,1.0,64.5,72.1,10,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 11:00:00+00:00,2020-01-04,Lørdag,Januar,11:00:00,12:00:00,95.0,95.0,1.0,64.7,74.0,11,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 12:00:00+00:00,2020-01-04,Lørdag,Januar,12:00:00,13:00:00,136.0,136.0,1.0,65.9,72.9,12,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 13:00:00+00:00,2020-01-04,Lørdag,Januar,13:00:00,14:00:00,182.0,182.0,1.0,61.8,71.1,13,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 14:00:00+00:00,2020-01-04,Lørdag,Januar,14:00:00,15:00:00,206.0,206.0,1.0,65.8,76.4,14,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 15:00:00+00:00,2020-01-04,Lørdag,Januar,15:00:00,16:00:00,233.0,233.0,1.0,66.8,73.6,15,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 16:00:00+00:00,2020-01-04,Lørdag,Januar,16:00:00,17:00:00,201.0,201.0,1.0,68.4,76.2,16,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 17:00:00+00:00,2020-01-04,Lørdag,Januar,17:00:00,18:00:00,165.0,165.0,1.0,67.7,76.7,17,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 18:00:00+00:00,2020-01-04,Lørdag,Januar,18:00:00,19:00:00,131.0,131.0,1.0,69.9,77.2,18,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 19:00:00+00:00,2020-01-04,Lørdag,Januar,19:00:00,20:00:00,86.0,86.0,1.0,67.8,76.1,19,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 20:00:00+00:00,2020-01-04,Lørdag,Januar,20:00:00,21:00:00,61.0,61.0,1.0,71.2,79.4,20,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 21:00:00+00:00,2020-01-04,Lørdag,Januar,21:00:00,22:00:00,62.0,62.0,1.0,68.2,76.7,21,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 22:00:00+00:00,2020-01-04,Lørdag,Januar,22:00:00,23:00:00,55.0,55.0,1.0,67.1,78.7,22,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-04 23:00:00+00:00,2020-01-04,Lørdag,Januar,23:00:00,00:00:00,42.0,42.0,1.0,72.2,80.7,23,5,1,4,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 00:00:00+00:00,2020-01-05,Søndag,Januar,00:00:00,01:00:00,49.0,49.0,1.0,69.1,79.9,0,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 01:00:00+00:00,2020-01-05,Søndag,Januar,01:00:00,02:00:00,16.0,16.0,1.0,70.2,76.9,1,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 02:00:00+00:00,2020-01-05,Søndag,Januar,02:00:00,03:00:00,24.0,24.0,1.0,74.6,86.9,2,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 03:00:00+00:00,2020-01-05,Søndag,Januar,03:00:00,04:00:00,15.0,15.0,1.0,74.8,81.0,3,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 04:00:00+00:00,2020-01-05,Søndag,Januar,04:00:00,05:00:00,5.0,5.0,1.0,71.1,84.0,4,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 05:00:00+00:00,2020-01-05,Søndag,Januar,05:00:00,06:00:00,7.5,,,72.1,,5,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 06:00:00+00:00,2020-01-05,Søndag,Januar,06:00:00,07:00:00,10.0,10.0,1.0,48.6,66.2,6,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 07:00:00+00:00,2020-01-05,Søndag,Januar,07:00:00,08:00:00,15.0,15.0,1.0,55.8,63.8,7,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 08:00:00+00:00,2020-01-05,Søndag,Januar,08:00:00,09:00:00,20.0,20.0,1.0,46.3,62.4,8,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 09:00:00+00:00,2020-01-05,Søndag,Januar,09:00:00,10:00:00,15.0,15.0,1.0,65.0,75.4,9,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 10:00:00+00:00,2020-01-05,Søndag,Januar,10:00:00,11:00:00,45.0,45.0,1.0,66.3,74.2,10,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 11:00:00+00:00,2020-01-05,Søndag,Januar,11:00:00,12:00:00,57.0,57.0,1.0,66.9,74.9,11,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 12:00:00+00:00,2020-01-05,Søndag,Januar,12:00:00,13:00:00,80.0,80.0,1.0,66.5,73.5,12,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 13:00:00+00:00,2020-01-05,Søndag,Januar,13:00:00,14:00:00,92.0,92.0,1.0,69.4,75.3,13,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 14:00:00+00:00,2020-01-05,Søndag,Januar,14:00:00,15:00:00,153.0,153.0,1.0,68.6,76.2,14,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 15:00:00+00:00,2020-01-05,Søndag,Januar,15:00:00,16:00:00,158.0,158.0,1.0,66.6,73.8,15,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 16:00:00+00:00,2020-01-05,Søndag,Januar,16:00:00,17:00:00,138.0,138.0,1.0,71.0,79.1,16,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 17:00:00+00:00,2020-01-05,Søndag,Januar,17:00:00,18:00:00,163.0,163.0,1.0,72.0,79.3,17,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 18:00:00+00:00,2020-01-05,Søndag,Januar,18:00:00,19:00:00,133.0,133.0,1.0,72.3,79.4,18,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 19:00:00+00:00,2020-01-05,Søndag,Januar,19:00:00,20:00:00,123.0,123.0,1.0,73.8,83.2,19,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 20:00:00+00:00,2020-01-05,Søndag,Januar,20:00:00,21:00:00,104.0,104.0,1.0,72.2,81.0,20,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 21:00:00+00:00,2020-01-05,Søndag,Januar,21:00:00,22:00:00,90.0,90.0,1.0,73.2,81.4,21,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 22:00:00+00:00,2020-01-05,Søndag,Januar,22:00:00,23:00:00,65.0,65.0,1.0,72.2,83.1,22,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-05 23:00:00+00:00,2020-01-05,Søndag,Januar,23:00:00,00:00:00,23.0,23.0,1.0,70.9,79.5,23,6,1,5,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-06 00:00:00+00:00,2020-01-06,Mandag,Januar,00:00:00,01:00:00,5.0,5.0,1.0,80.1,87.8,0,0,0,6,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-06 01:00:00+00:00,2020-01-06,Mandag,Januar,01:00:00,02:00:00,6.0,6.0,1.0,73.9,82.0,1,0,0,6,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-06 02:00:00+00:00,2020-01-06,Mandag,Januar,02:00:00,03:00:00,7.0,7.0,1.0,72.6,84.6,2,0,0,6,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-06 03:00:00+00:00,2020-01-06,Mandag,Januar,03:00:00,04:00:00,7.0,,,72.1,,3,0,0,6,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-06 04:00:00+00:00,2020-01-06,Mandag,Januar,04:00:00,05:00:00,7.0,7.0,1.0,76.4,86.3,4,0,0,6,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-06 05:00:00+00:00,2020-01-06,Mandag,Januar,05:00:00,06:00:00,30.0,30.0,1.0,76.0,88.4,5,0,0,6,1,Winter
19529V225821,FV64 S8D1 m538,Tussentunnelen,1,2020-01-06 06:00:00+00:00,2020-01-06,Mandag,Januar,06:00:00,07:00:00,80.0,80.0,1.0,72.9,81.5,6,0,0,6,1,Winter
